Mollet,meanE_tn,6.004515984377996,3.4984430246454448,3.794467384247716,3.3169424758116706,8.82811011414947,2.183517354325843,2.2646526071046824
Mollet,mStdvE_tn,7.488279526093781,4.986535267235185,4.719748321445663,4.045823851404663,7.9528226948344525,1.4516729129234325,2.514710491998139
Mollet,meanE_proto,5.877051840654105,3.501998695241575,2.7712949197049483,3.374747319212018,7.10739736440793,1.8262079682084467,2.1961306951855986
Mollet,mStdvE_proto,7.488279526093781,4.986535267235185,4.719748321445663,4.045823851404663,7.9528226948344525,1.4516729129234325,2.514710491998139
QuatreCamins,meanE_tn,4.390981024242618,2.47503100764199,5.593296847657861,8.071469441083407,5.5031175970457396,2.2411087065634687,2.3555619972804807
QuatreCamins,mStdvE_tn,6.851989385421991,3.0067029102952954,8.13408198957278,10.366121169194468,5.8681391384174795,1.3190565537064505,1.5598481867235032
QuatreCamins,meanE_proto,3.2319355867695765,2.4305306446797457,5.489286881415975,7.6718123165814305,4.121564417150284,2.718102824869251,2.3609180502659735
QuatreCamins,mStdvE_proto,6.851989385421991,3.0067029102952954,8.13408198957278,10.366121169194468,5.8681391384174795,1.3190565537064505,1.5598481867235032
SantBoi,meanE_tn,5.490632124505069,3.587459040731217,2.97393848146107,3.3974571151411017,10.17150318853317,6.200065819942734,10.685793110263313
SantBoi,mStdvE_tn,5.59772588014247,4.418454964369987,3.8517142293163396,3.1009978221305006,8.316955715446609,3.9054541890631445,5.738500081773322
SantBoi,meanE_proto,4.290377379758833,3.3668283861377475,2.823853871175606,3.371499128524723,5.534226108820644,7.249245433308374,8.61750032641161
SantBoi,mStdvE_proto,5.59772588014247,4.418454964369987,3.8517142293163396,3.1009978221305006,8.316955715446609,3.9054541890631445,5.738500081773322
